openalex_topic_id,openalex_topic_name,for_field_code,for_field_label,is_primary,confidence,match_method,notes
10773,Extracellular vesicles in disease,310199,Biochemistry and cell biology not elsewhere classified,True,0.333,constrained_lexical,
10773,Extracellular vesicles in disease,310102,"Cell development, proliferation and death",False,0.25,constrained_lexical,
10773,Extracellular vesicles in disease,310103,Cell metabolism,False,0.5,constrained_lexical,
10773,Extracellular vesicles in disease,310104,Cell neurochemistry,False,0.5,constrained_lexical,
10773,Extracellular vesicles in disease,310105,"Cellular interactions (incl. adhesion, matrix, cell wall)",False,0.143,constrained_lexical,
10773,Extracellular vesicles in disease,310110,Receptors and membrane biology,False,0.333,constrained_lexical,
10774,Weed Control and Herbicide Applications,310806,Plant physiology,True,1.0,constrained_lexical,
10774,Weed Control and Herbicide Applications,310802,Plant biochemistry,False,0.5,constrained_lexical,
10774,Weed Control and Herbicide Applications,310803,Plant cell and molecular biology,False,0.25,constrained_lexical,
10774,Weed Control and Herbicide Applications,310804,Plant developmental and reproductive biology,False,0.25,constrained_lexical,
10774,Weed Control and Herbicide Applications,310805,Plant pathology,False,0.5,constrained_lexical,
10774,Weed Control and Herbicide Applications,310899,Plant biology not elsewhere classified,False,0.2,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460306,Image processing,True,1.0,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460302,Audio processing,False,0.5,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460305,Image and video coding,False,0.333,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460307,Multimodal analysis and synthesis,False,0.333,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460309,Video processing,False,0.5,constrained_lexical,
10775,Generative Adversarial Networks and Image Synthesis,460301,Active sensing,False,0.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320226,Surgery,True,1.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320201,Anaesthesiology,False,0.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320202,Clinical chemistry (incl. diagnostics),False,0.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320203,Clinical microbiology,False,0.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320204,Clinimetrics,False,0.0,constrained_lexical,
10776,Spinal Fractures and Fixation Techniques,320205,Dermatology,False,0.0,constrained_lexical,
10777,Politics and Society in Latin America,440801,Australian government and politics,True,0.333,constrained_lexical,
10777,Politics and Society in Latin America,440803,Comparative government and politics,False,0.333,constrained_lexical,
10777,Politics and Society in Latin America,440805,Environmental politics,False,0.5,constrained_lexical,
10777,Politics and Society in Latin America,440806,Gender and politics,False,0.5,constrained_lexical,
10777,Politics and Society in Latin America,440807,Government and politics of Asia and the Pacific,False,0.25,constrained_lexical,
10777,Politics and Society in Latin America,440809,New Zealand government and politics,False,0.25,constrained_lexical,
10778,Philosophy and History of Science,500206,History and philosophy of the social sciences,True,1.0,constrained_lexical,
10778,Philosophy and History of Science,500204,History and philosophy of science,False,1.0,constrained_lexical,
10778,Philosophy and History of Science,500201,History and philosophy of engineering and technology,False,0.5,constrained_lexical,
10778,Philosophy and History of Science,500202,History and philosophy of law and justice,False,0.5,constrained_lexical,
10778,Philosophy and History of Science,500203,History and philosophy of medicine,False,0.667,constrained_lexical,
10778,Philosophy and History of Science,500205,History and philosophy of the humanities,False,0.667,constrained_lexical,
10779,Coastal wetland ecosystem dynamics,310301,Behavioural ecology,True,0.0,below_floor,
10779,Coastal wetland ecosystem dynamics,310302,Community ecology (excl. invasive species ecology),False,0.0,constrained_lexical,
10779,Coastal wetland ecosystem dynamics,310303,Ecological physiology,False,0.0,constrained_lexical,
10779,Coastal wetland ecosystem dynamics,310304,Freshwater ecology,False,0.0,constrained_lexical,
10779,Coastal wetland ecosystem dynamics,310305,Marine and estuarine ecology (incl. marine ichthyology),False,0.0,constrained_lexical,
10779,Coastal wetland ecosystem dynamics,310306,Palaeoecology,False,0.0,constrained_lexical,
10780,Reliability and Maintenance Optimization,400501,Architectural engineering,True,0.5,constrained_lexical,
10780,Reliability and Maintenance Optimization,400502,Civil geotechnical engineering,False,0.333,constrained_lexical,
10780,Reliability and Maintenance Optimization,400503,Complex civil systems,False,0.333,constrained_lexical,
10780,Reliability and Maintenance Optimization,400504,Construction engineering,False,0.5,constrained_lexical,
10780,Reliability and Maintenance Optimization,400506,Earthquake engineering,False,0.5,constrained_lexical,
10780,Reliability and Maintenance Optimization,400507,Fire safety engineering,False,0.333,constrained_lexical,
10781,Plasma Diagnostics and Applications,400803,"Electrical energy generation (incl. renewables, excl. photovoltaics)",True,0.143,constrained_lexical,
10781,Plasma Diagnostics and Applications,400804,Electrical energy storage,False,0.333,constrained_lexical,
10781,Plasma Diagnostics and Applications,400805,"Electrical energy transmission, networks and systems",False,0.2,constrained_lexical,
10781,Plasma Diagnostics and Applications,400801,Circuits and systems,False,0.0,constrained_lexical,
10781,Plasma Diagnostics and Applications,400802,Electrical circuits and systems,False,0.0,constrained_lexical,
10781,Plasma Diagnostics and Applications,400806,Electrical machines and drives,False,0.0,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400304,Biomedical imaging,True,0.5,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400301,Biofabrication,False,0.0,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400302,Biomaterials,False,0.0,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400303,Biomechanical engineering,False,0.0,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400305,Biomedical instrumentation,False,0.0,constrained_lexical,
10782,Nanoplatforms for cancer theranostics,400306,Computational physiology,False,0.0,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400202,Automotive engineering materials,True,0.667,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400201,Automotive combustion and fuel engineering,False,0.25,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400204,Automotive safety engineering,False,0.333,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400299,Automotive engineering not elsewhere classified,False,0.2,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400203,Automotive mechatronics and autonomous systems,False,0.0,constrained_lexical,
10783,Additive Manufacturing and 3D Printing Technologies,400205,Hybrid and electric vehicles and powertrains,False,0.0,constrained_lexical,
10784,Muscle activation and electromyography studies,400309,Neural engineering,True,0.5,constrained_lexical,
10784,Muscle activation and electromyography studies,400301,Biofabrication,False,0.0,constrained_lexical,
10784,Muscle activation and electromyography studies,400302,Biomaterials,False,0.0,constrained_lexical,
10784,Muscle activation and electromyography studies,400303,Biomechanical engineering,False,0.0,constrained_lexical,
10784,Muscle activation and electromyography studies,400304,Biomedical imaging,False,0.0,constrained_lexical,
10784,Muscle activation and electromyography studies,400305,Biomedical instrumentation,False,0.0,constrained_lexical,
10785,Economic Theory and Institutions,380203,Economic models and forecasting,True,0.333,constrained_lexical,
10785,Economic Theory and Institutions,380201,Cross-sectional analysis,False,0.0,constrained_lexical,
10785,Economic Theory and Institutions,380202,Econometric and statistical methods,False,0.0,constrained_lexical,
10785,Economic Theory and Institutions,380204,Panel data analysis,False,0.0,constrained_lexical,
10785,Economic Theory and Institutions,380205,Time-series analysis,False,0.0,constrained_lexical,
10785,Economic Theory and Institutions,380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420601,Community child health,True,0.667,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420602,Health equity,False,0.5,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420603,Health promotion,False,0.5,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420605,Preventative health care,False,0.333,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420606,Social determinants of health,False,0.333,constrained_lexical,
10786,Maternal Mental Health During Pregnancy and Postpartum,420699,Public health not elsewhere classified,False,0.2,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510106,High energy astrophysics and galactic cosmic rays,True,0.167,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510107,Planetary science (excl. solar system and planetary geology),False,0.167,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510108,Solar physics,False,0.5,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510109,Stellar astronomy and planetary systems,False,0.25,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510101,Astrobiology,False,0.0,constrained_lexical,
10787,Lightning and Electromagnetic Phenomena,510102,Astronomical instrumentation,False,0.0,constrained_lexical,
10788,Neuroscience and Music Perception,320904,Computational neuroscience (incl. mathematical neuroscience and theoretical neuroscience),True,0.2,constrained_lexical,
10788,Neuroscience and Music Perception,320999,Neurosciences not elsewhere classified,False,0.25,constrained_lexical,
10788,Neuroscience and Music Perception,320901,Autonomic nervous system,False,0.0,constrained_lexical,
10788,Neuroscience and Music Perception,320902,Cellular nervous system,False,0.0,constrained_lexical,
10788,Neuroscience and Music Perception,320903,Central nervous system,False,0.0,constrained_lexical,
10788,Neuroscience and Music Perception,320905,Neurology and neuromuscular diseases,False,0.0,constrained_lexical,
10789,Interactive and Immersive Displays,400708,Mechatronics hardware design and architecture,True,0.25,constrained_lexical,
10789,Interactive and Immersive Displays,400701,Assistive robots and technology,False,0.0,constrained_lexical,
10789,Interactive and Immersive Displays,400702,Automation engineering,False,0.0,constrained_lexical,
10789,Interactive and Immersive Displays,400703,Autonomous vehicle systems,False,0.0,constrained_lexical,
10789,Interactive and Immersive Displays,400704,Biomechatronics,False,0.0,constrained_lexical,
